# started on Mon Sep  7 06:04:35 2026

8716849,,cpu_core/instructions/,297465379,62.00,,
28321131,,cpu_core/cycles/,357884796,74.00,,
1905335,,cpu_core/L1-dcache-loads/,358238580,74.00,,
172930,,cpu_core/L1-dcache-load-misses/,358437899,74.00,9.08,of all L1-dcache accesses
106375,,cpu_core/LLC-loads/,359105401,75.00,,
3102,,cpu_core/LLC-load-misses/,359859127,75.00,2.92,of all LL-cache accesses
2354052,,cpu_core/l2_request.all/,238817143,49.00,,
1957345,,cpu_core/l2_request.miss/,237861994,49.00,,
