# started on Mon Sep  7 06:04:34 2026

31570875,,cpu_core/instructions/,192202776,62.00,,
35171414,,cpu_core/cycles/,230997530,74.00,,
7186567,,cpu_core/L1-dcache-loads/,231154005,74.00,,
323824,,cpu_core/L1-dcache-load-misses/,231039428,74.00,4.51,of all L1-dcache accesses
94404,,cpu_core/LLC-loads/,231933510,75.00,,
35282,,cpu_core/LLC-load-misses/,233441772,75.00,37.37,of all LL-cache accesses
2484662,,cpu_core/l2_request.all/,155244014,50.00,,
1160387,,cpu_core/l2_request.miss/,153855120,49.00,,
