# started on Mon Sep  7 06:04:30 2026

1424024,,cpu_core/instructions/,30222160,61.00,,
2579791,,cpu_core/cycles/,37430631,75.00,,
354120,,cpu_core/L1-dcache-loads/,37571483,76.00,,
28920,,cpu_core/L1-dcache-load-misses/,37380314,75.00,8.17,of all L1-dcache accesses
22658,,cpu_core/LLC-loads/,37317047,75.00,,
317,,cpu_core/LLC-load-misses/,37360229,75.00,1.40,of all LL-cache accesses
262311,,cpu_core/l2_request.all/,23942200,48.00,,
218179,,cpu_core/l2_request.miss/,24072359,48.00,,
